product_id,supplier_name,origin_location,destination,quantity,dispatch_date,expected_date,actual_date,carrier_type,status
PROD-576802,Nagoya Auto Parts,Nagoya Airport,Bengaluru Hub,3064,5/6/2026 16:40,5/17/2026 16:40,5/16/2026 16:40,Express Road,Delivered
PROD-340424,Osaka Freight Corp,Tokyo Port,Chennai Port,3219,6/8/2026 4:37,6/17/2026 4:37,6/16/2026 4:37,Express Road,Delivered
PROD-432373,Nagoya Auto Parts,Osaka Port,Bengaluru Hub,2292,4/15/2026 15:29,4/26/2026 15:29,4/24/2026 15:29,Express Road,Delivered
PROD-451504,Kyoto Tech Components,Osaka Port,Chennai Port,1410,3/17/2026 4:21,3/25/2026 4:21,3/23/2026 4:21,Air Cargo,Delivered
PROD-339162,Osaka Freight Corp,Yokohama Port,Bengaluru Hub,340,4/8/2026 19:34,4/20/2026 19:34,4/19/2026 19:34,Express Road,Delivered
PROD-590500,Osaka Freight Corp,Yokohama Port,Bengaluru Hub,3446,1/19/2026 6:54,1/31/2026 6:54,1/29/2026 6:54,Express Road,Delivered
PROD-393282,Kyoto Tech Components,Nagoya Airport,Chennai Port,4487,12/27/2025 8:31,1/9/2026 8:31,1/7/2026 8:31,Sea Freight,Delivered
PROD-971135,Tokyo Logistics Co,Osaka Port,Bengaluru Hub,4981,3/17/2026 17:43,3/27/2026 17:43,4/3/2026 17:43,Sea Freight,Delayed
PROD-377496,Tokyo Logistics Co,Tokyo Port,Chennai Port,1714,3/10/2026 0:29,3/23/2026 0:29,3/22/2026 0:29,Air Cargo,Delivered
PROD-469237,Tokyo Logistics Co,Nagoya Airport,Chennai Port,1961,5/28/2026 7:18,6/4/2026 7:18,6/2/2026 7:18,Express Road,Delivered
PROD-205,Osaka Freight Corp,Tokyo Port,Bengaluru Hub,4705,5/27/2026 15:17,6/8/2026 15:17,6/6/2026 15:17,Sea Freight,Delivered
PROD-298301,Osaka Freight Corp,Tokyo Port,Chennai Port,414,3/3/2026 8:23,3/9/2026 8:23,3/8/2026 8:23,Express Road,Delivered
PROD-542752,Osaka Freight Corp,Tokyo Port,Bengaluru Hub,4706,1/14/2026 16:00,1/21/2026 16:00,NaT,Sea Freight,In-Transit
PROD-933572,Kyoto Tech Components,Nagoya Airport,Chennai Port,2004,7/30/2025 9:49,8/8/2025 9:49,8/8/2025 9:49,Sea Freight,Delivered
PROD-314922,Tokyo Logistics Co,Tokyo Port,Bengaluru Hub,2057,9/29/2025 7:34,10/11/2025 7:34,10/10/2025 7:34,Express Road,Delivered
PROD-225258,Kyoto Tech Components,Nagoya Airport,Chennai Port,1612,6/5/2026 14:40,6/15/2026 14:40,6/14/2026 14:40,Air Cargo,Delivered
PROD-22755,Nagoya Auto Parts,Yokohama Port,Chennai Port,1009,4/19/2026 14:44,4/28/2026 14:44,5/7/2026 14:44,Express Road,Delayed
PROD-989171,Kyoto Tech Components,Osaka Port,Chennai Port,2496,3/19/2026 20:41,3/24/2026 20:41,3/23/2026 20:41,Air Cargo,Delivered
PROD-289362,Tokyo Logistics Co,Yokohama Port,Chennai Port,868,2/17/2026 23:36,2/23/2026 23:36,2/22/2026 23:36,Sea Freight,Delivered
PROD-536107,Osaka Freight Corp,Osaka Port,Bengaluru Hub,3817,5/12/2026 18:25,5/24/2026 18:25,5/23/2026 18:25,Express Road,Delivered
PROD-970900,Kyoto Tech Components,Tokyo Port,Chennai Port,3832,12/31/2025 6:17,1/5/2026 6:17,1/4/2026 6:17,Sea Freight,Delivered
PROD-98867,Kyoto Tech Components,Tokyo Port,Chennai Port,3996,1/5/2026 20:18,1/13/2026 20:18,1/12/2026 20:18,Air Cargo,Delivered
PROD-372932,Nagoya Auto Parts,Osaka Port,Bengaluru Hub,1523,6/24/2025 20:29,7/5/2025 20:29,7/3/2025 20:29,Air Cargo,Delivered
PROD-277860,Nagoya Auto Parts,Nagoya Airport,Bengaluru Hub,215,8/7/2025 2:05,8/12/2025 2:05,8/10/2025 2:05,Express Road,Delivered
PROD-610434,Tokyo Logistics Co,Nagoya Airport,Bengaluru Hub,265,10/23/2025 3:27,11/6/2025 3:27,11/5/2025 3:27,Sea Freight,Delivered
PROD-268691,Nagoya Auto Parts,Tokyo Port,Chennai Port,2849,9/10/2025 7:53,9/24/2025 7:53,9/24/2025 7:53,Sea Freight,Delivered
PROD-96369,Kyoto Tech Components,Nagoya Airport,Chennai Port,1964,4/3/2026 7:23,4/13/2026 7:23,4/11/2026 7:23,Express Road,Delivered
PROD-596707,Kyoto Tech Components,Tokyo Port,Chennai Port,4213,1/5/2026 10:27,1/11/2026 10:27,1/11/2026 10:27,Air Cargo,Delivered
PROD-769933,Kyoto Tech Components,Osaka Port,Bengaluru Hub,3382,5/12/2026 7:38,5/18/2026 7:38,5/16/2026 7:38,Air Cargo,Delivered
PROD-340464,Kyoto Tech Components,Tokyo Port,Bengaluru Hub,2191,7/9/2025 6:25,7/19/2025 6:25,7/24/2025 6:25,Sea Freight,Delayed
PROD-181301,Nagoya Auto Parts,Yokohama Port,Bengaluru Hub,1002,3/27/2026 16:06,4/8/2026 16:06,4/7/2026 16:06,Express Road,Delivered
PROD-942695,Osaka Freight Corp,Yokohama Port,Bengaluru Hub,4370,12/6/2025 9:48,12/16/2025 9:48,12/16/2025 9:48,Express Road,Delivered
PROD-604223,Osaka Freight Corp,Yokohama Port,Bengaluru Hub,412,2/17/2026 22:31,2/25/2026 22:31,2/25/2026 22:31,Express Road,Delivered
PROD-99996,Nagoya Auto Parts,Nagoya Airport,Bengaluru Hub,978,4/6/2026 9:22,4/21/2026 9:22,4/19/2026 9:22,Air Cargo,Delivered
PROD-314985,Nagoya Auto Parts,Yokohama Port,Chennai Port,2883,1/14/2026 11:21,1/19/2026 11:21,1/17/2026 11:21,Sea Freight,Delivered
PROD-847607,Nagoya Auto Parts,Yokohama Port,Bengaluru Hub,538,6/24/2025 17:17,7/6/2025 17:17,7/6/2025 17:17,Express Road,Delivered
PROD-82289,Tokyo Logistics Co,Yokohama Port,Chennai Port,4746,1/7/2026 13:16,1/20/2026 13:16,1/18/2026 13:16,Sea Freight,Delivered
PROD-966652,Nagoya Auto Parts,Tokyo Port,Bengaluru Hub,3040,3/23/2026 0:03,4/2/2026 0:03,3/31/2026 0:03,Sea Freight,Delivered
PROD-364831,Nagoya Auto Parts,Osaka Port,Chennai Port,4973,3/19/2026 15:14,4/2/2026 15:14,4/1/2026 15:14,Express Road,Delivered
PROD-455401,Kyoto Tech Components,Tokyo Port,Chennai Port,2345,4/28/2026 9:45,5/12/2026 9:45,5/12/2026 9:45,Air Cargo,Delivered
PROD-909986,Nagoya Auto Parts,Yokohama Port,Chennai Port,4646,11/10/2025 4:49,11/15/2025 4:49,NaT,Express Road,In-Transit
PROD-807812,Osaka Freight Corp,Tokyo Port,Bengaluru Hub,4969,7/25/2025 2:19,7/30/2025 2:19,7/28/2025 2:19,Air Cargo,Delivered
PROD-684488,Tokyo Logistics Co,Osaka Port,Bengaluru Hub,1785,9/1/2025 21:03,9/14/2025 21:03,NaT,Air Cargo,In-Transit
PROD-973763,Osaka Freight Corp,Tokyo Port,Bengaluru Hub,2066,4/17/2026 8:01,4/28/2026 8:01,4/27/2026 8:01,Air Cargo,Delivered
PROD-815182,Kyoto Tech Components,Yokohama Port,Chennai Port,1513,6/15/2025 5:55,6/28/2025 5:55,6/28/2025 5:55,Sea Freight,Delivered
PROD-56757,Kyoto Tech Components,Osaka Port,Chennai Port,592,1/27/2026 23:21,2/1/2026 23:21,1/31/2026 23:21,Sea Freight,Delivered
PROD-43182,Kyoto Tech Components,Yokohama Port,Chennai Port,2033,9/30/2025 9:21,10/13/2025 9:21,NaT,Sea Freight,In-Transit
PROD-592354,Tokyo Logistics Co,Nagoya Airport,Bengaluru Hub,3467,10/5/2025 16:45,10/10/2025 16:45,10/8/2025 16:45,Sea Freight,Delivered
PROD-526806,Tokyo Logistics Co,Nagoya Airport,Bengaluru Hub,3216,8/4/2025 16:53,8/15/2025 16:53,8/15/2025 16:53,Express Road,Delivered
PROD-160639,Osaka Freight Corp,Nagoya Airport,Chennai Port,4049,2/20/2026 22:10,2/25/2026 22:10,2/23/2026 22:10,Sea Freight,Delivered
PROD-767115,Osaka Freight Corp,Tokyo Port,Bengaluru Hub,3982,6/29/2025 12:32,7/4/2025 12:32,7/12/2025 12:32,Sea Freight,Delayed
PROD-467262,Osaka Freight Corp,Tokyo Port,Chennai Port,953,6/10/2026 8:23,6/22/2026 8:23,6/28/2026 8:23,Sea Freight,Delayed
PROD-603198,Tokyo Logistics Co,Tokyo Port,Chennai Port,2589,3/13/2026 0:55,3/21/2026 0:55,3/19/2026 0:55,Air Cargo,Delivered
PROD-232873,Kyoto Tech Components,Nagoya Airport,Chennai Port,2872,12/12/2025 10:02,12/21/2025 10:02,12/20/2025 10:02,Air Cargo,Delivered
PROD-824566,Tokyo Logistics Co,Yokohama Port,Chennai Port,3754,11/15/2025 19:56,11/21/2025 19:56,11/20/2025 19:56,Express Road,Delivered
PROD-138610,Nagoya Auto Parts,Yokohama Port,Chennai Port,2070,11/2/2025 2:14,11/17/2025 2:14,11/15/2025 2:14,Express Road,Delivered
PROD-498969,Nagoya Auto Parts,Nagoya Airport,Bengaluru Hub,306,10/11/2025 20:28,10/21/2025 20:28,10/21/2025 20:28,Air Cargo,Delivered
PROD-51706,Nagoya Auto Parts,Osaka Port,Bengaluru Hub,1458,1/5/2026 18:48,1/15/2026 18:48,1/14/2026 18:48,Express Road,Delivered
PROD-275311,Osaka Freight Corp,Nagoya Airport,Bengaluru Hub,2573,12/28/2025 6:40,1/4/2026 6:40,1/2/2026 6:40,Air Cargo,Delivered
PROD-526199,Kyoto Tech Components,Yokohama Port,Bengaluru Hub,2531,7/12/2025 3:29,7/23/2025 3:29,7/23/2025 3:29,Express Road,Delivered
PROD-731770,Tokyo Logistics Co,Osaka Port,Bengaluru Hub,937,11/16/2025 18:20,11/22/2025 18:20,12/2/2025 18:20,Air Cargo,Delayed
PROD-141422,Nagoya Auto Parts,Nagoya Airport,Bengaluru Hub,3505,7/28/2025 16:32,8/4/2025 16:32,8/4/2025 16:32,Air Cargo,Delivered
PROD-207731,Nagoya Auto Parts,Nagoya Airport,Chennai Port,278,12/3/2025 17:21,12/15/2025 17:21,12/22/2025 17:21,Sea Freight,Delayed
PROD-683932,Osaka Freight Corp,Yokohama Port,Chennai Port,1966,12/6/2025 6:10,12/17/2025 6:10,NaT,Air Cargo,In-Transit
PROD-588426,Kyoto Tech Components,Yokohama Port,Bengaluru Hub,1473,1/5/2026 17:50,1/13/2026 17:50,1/13/2026 17:50,Air Cargo,Delivered
PROD-771403,Tokyo Logistics Co,Tokyo Port,Chennai Port,508,1/22/2026 1:22,1/27/2026 1:22,1/25/2026 1:22,Air Cargo,Delivered
PROD-254085,Nagoya Auto Parts,Yokohama Port,Bengaluru Hub,4307,12/19/2025 13:07,1/3/2026 13:07,1/7/2026 13:07,Sea Freight,Delayed
PROD-814504,Tokyo Logistics Co,Tokyo Port,Chennai Port,4879,7/7/2025 5:42,7/16/2025 5:42,7/14/2025 5:42,Air Cargo,Delivered
PROD-717999,Nagoya Auto Parts,Osaka Port,Chennai Port,2433,11/15/2025 3:33,11/30/2025 3:33,12/10/2025 3:33,Express Road,Delayed
PROD-93946,Kyoto Tech Components,Yokohama Port,Bengaluru Hub,4116,5/14/2026 14:28,5/28/2026 14:28,5/26/2026 14:28,Sea Freight,Delivered
PROD-433672,Nagoya Auto Parts,Osaka Port,Bengaluru Hub,4629,7/22/2025 4:06,7/28/2025 4:06,7/27/2025 4:06,Express Road,Delivered
PROD-365227,Nagoya Auto Parts,Yokohama Port,Chennai Port,3429,11/12/2025 18:21,11/25/2025 18:21,11/25/2025 18:21,Sea Freight,Delivered
PROD-361260,Kyoto Tech Components,Nagoya Airport,Chennai Port,2986,8/19/2025 15:29,8/25/2025 15:29,8/25/2025 15:29,Air Cargo,Delivered
PROD-25382,Osaka Freight Corp,Nagoya Airport,Bengaluru Hub,4097,1/13/2026 23:29,1/20/2026 23:29,1/19/2026 23:29,Express Road,Delivered
PROD-177477,Tokyo Logistics Co,Nagoya Airport,Bengaluru Hub,487,3/19/2026 4:32,4/1/2026 4:32,4/7/2026 4:32,Sea Freight,Delayed
PROD-646154,Nagoya Auto Parts,Nagoya Airport,Chennai Port,1644,6/6/2026 19:13,6/14/2026 19:13,6/14/2026 19:13,Express Road,Delivered
PROD-841792,Kyoto Tech Components,Nagoya Airport,Bengaluru Hub,2083,4/7/2026 3:30,4/14/2026 3:30,4/20/2026 3:30,Sea Freight,Delayed
PROD-152901,Tokyo Logistics Co,Tokyo Port,Chennai Port,561,11/19/2025 14:00,12/1/2025 14:00,11/29/2025 14:00,Sea Freight,Delivered
PROD-969107,Osaka Freight Corp,Osaka Port,Chennai Port,4224,11/18/2025 22:41,11/30/2025 22:41,11/28/2025 22:41,Sea Freight,Delivered
PROD-209385,Tokyo Logistics Co,Yokohama Port,Chennai Port,2381,4/5/2026 21:36,4/15/2026 21:36,4/15/2026 21:36,Express Road,Delivered
PROD-163568,Osaka Freight Corp,Osaka Port,Bengaluru Hub,3687,2/16/2026 9:23,2/24/2026 9:23,2/24/2026 9:23,Air Cargo,Delivered
PROD-894188,Osaka Freight Corp,Tokyo Port,Chennai Port,4143,3/14/2026 19:48,3/20/2026 19:48,3/18/2026 19:48,Air Cargo,Delivered
PROD-775507,Kyoto Tech Components,Yokohama Port,Chennai Port,405,7/12/2025 9:55,7/19/2025 9:55,7/19/2025 9:55,Sea Freight,Delivered
PROD-995036,Osaka Freight Corp,Osaka Port,Bengaluru Hub,1803,6/30/2025 23:46,7/13/2025 23:46,7/11/2025 23:46,Express Road,Delivered
PROD-154850,Nagoya Auto Parts,Yokohama Port,Bengaluru Hub,2085,1/23/2026 21:15,2/5/2026 21:15,2/5/2026 21:15,Sea Freight,Delivered
PROD-859972,Osaka Freight Corp,Tokyo Port,Chennai Port,2605,4/24/2026 8:58,5/6/2026 8:58,5/4/2026 8:58,Air Cargo,Delivered
PROD-359946,Tokyo Logistics Co,Yokohama Port,Bengaluru Hub,3875,9/24/2025 3:28,10/8/2025 3:28,10/8/2025 3:28,Air Cargo,Delivered
PROD-116683,Tokyo Logistics Co,Nagoya Airport,Chennai Port,4263,2/19/2026 11:20,3/6/2026 11:20,3/6/2026 11:20,Sea Freight,Delivered
PROD-494078,Nagoya Auto Parts,Yokohama Port,Chennai Port,3809,9/30/2025 12:17,10/6/2025 12:17,10/6/2025 12:17,Sea Freight,Delivered
PROD-219162,Kyoto Tech Components,Osaka Port,Bengaluru Hub,1576,6/19/2025 9:06,7/1/2025 9:06,7/1/2025 9:06,Air Cargo,Delivered
PROD-222167,Osaka Freight Corp,Tokyo Port,Bengaluru Hub,602,3/8/2026 8:28,3/15/2026 8:28,3/13/2026 8:28,Air Cargo,Delivered
PROD-548684,Nagoya Auto Parts,Osaka Port,Chennai Port,218,8/24/2025 12:10,9/8/2025 12:10,9/8/2025 12:10,Sea Freight,Delivered
PROD-575458,Kyoto Tech Components,Osaka Port,Chennai Port,1372,3/12/2026 3:08,3/25/2026 3:08,4/1/2026 3:08,Express Road,Delayed
PROD-765380,Osaka Freight Corp,Tokyo Port,Chennai Port,3698,12/4/2025 11:47,12/19/2025 11:47,12/26/2025 11:47,Air Cargo,Delayed
PROD-728834,Nagoya Auto Parts,Tokyo Port,Chennai Port,3512,6/8/2026 11:59,6/18/2026 11:59,6/18/2026 11:59,Air Cargo,Delivered
PROD-19281,Osaka Freight Corp,Nagoya Airport,Chennai Port,1676,2/21/2026 6:49,2/26/2026 6:49,2/24/2026 6:49,Express Road,Delivered
PROD-950052,Nagoya Auto Parts,Tokyo Port,Chennai Port,2648,10/26/2025 14:56,11/8/2025 14:56,11/8/2025 14:56,Express Road,Delivered
PROD-45594,Tokyo Logistics Co,Yokohama Port,Chennai Port,723,2/8/2026 10:01,2/15/2026 10:01,2/14/2026 10:01,Express Road,Delivered
PROD-63029,Osaka Freight Corp,Osaka Port,Bengaluru Hub,4834,9/12/2025 8:58,9/18/2025 8:58,9/24/2025 8:58,Express Road,Delayed
PROD-827524,Nagoya Auto Parts,Nagoya Airport,Chennai Port,4876,9/22/2025 19:17,9/29/2025 19:17,10/4/2025 19:17,Express Road,Delayed
PROD-284459,Kyoto Tech Components,Yokohama Port,Chennai Port,864,2/20/2026 11:17,3/3/2026 11:17,3/3/2026 11:17,Express Road,Delivered
PROD-686563,Kyoto Tech Components,Tokyo Port,Bengaluru Hub,2603,6/30/2025 11:02,7/9/2025 11:02,7/13/2025 11:02,Sea Freight,Delayed
PROD-69832,Nagoya Auto Parts,Nagoya Airport,Bengaluru Hub,4297,5/22/2026 6:53,5/31/2026 6:53,5/31/2026 6:53,Express Road,Delivered
PROD-284489,Osaka Freight Corp,Yokohama Port,Bengaluru Hub,2208,10/31/2025 0:28,11/8/2025 0:28,11/8/2025 0:28,Sea Freight,Delivered
PROD-957212,Nagoya Auto Parts,Osaka Port,Bengaluru Hub,4259,2/8/2026 5:14,2/20/2026 5:14,2/18/2026 5:14,Air Cargo,Delivered
PROD-906265,Kyoto Tech Components,Nagoya Airport,Bengaluru Hub,4642,2/7/2026 3:59,2/17/2026 3:59,2/17/2026 3:59,Air Cargo,Delivered
PROD-306703,Tokyo Logistics Co,Osaka Port,Bengaluru Hub,4682,7/20/2025 11:27,7/30/2025 11:27,8/6/2025 11:27,Express Road,Delayed
PROD-680956,Nagoya Auto Parts,Tokyo Port,Bengaluru Hub,4763,4/23/2026 21:12,5/6/2026 21:12,5/5/2026 21:12,Air Cargo,Delivered
PROD-399194,Kyoto Tech Components,Osaka Port,Bengaluru Hub,3952,10/30/2025 5:52,11/13/2025 5:52,11/12/2025 5:52,Air Cargo,Delivered
PROD-744162,Kyoto Tech Components,Tokyo Port,Bengaluru Hub,4948,12/13/2025 19:26,12/23/2025 19:26,1/2/2026 19:26,Express Road,Delayed
PROD-330779,Nagoya Auto Parts,Yokohama Port,Chennai Port,2433,7/17/2025 10:48,7/27/2025 10:48,7/25/2025 10:48,Express Road,Delivered
PROD-626111,Nagoya Auto Parts,Nagoya Airport,Chennai Port,4925,12/5/2025 2:08,12/19/2025 2:08,12/17/2025 2:08,Express Road,Delivered
PROD-195472,Tokyo Logistics Co,Nagoya Airport,Bengaluru Hub,3649,12/22/2025 5:14,1/5/2026 5:14,NaT,Express Road,In-Transit
PROD-480233,Tokyo Logistics Co,Tokyo Port,Bengaluru Hub,1860,8/22/2025 16:59,8/27/2025 16:59,9/3/2025 16:59,Express Road,Delayed
PROD-747078,Nagoya Auto Parts,Tokyo Port,Chennai Port,3312,1/1/2026 20:33,1/10/2026 20:33,1/8/2026 20:33,Air Cargo,Delivered
PROD-259409,Osaka Freight Corp,Tokyo Port,Chennai Port,263,6/18/2025 22:03,6/28/2025 22:03,6/26/2025 22:03,Express Road,Delivered
PROD-319739,Kyoto Tech Components,Yokohama Port,Chennai Port,1799,5/13/2026 22:06,5/19/2026 22:06,5/17/2026 22:06,Air Cargo,Delivered
PROD-412509,Osaka Freight Corp,Tokyo Port,Chennai Port,2755,10/10/2025 21:41,10/24/2025 21:41,10/23/2025 21:41,Sea Freight,Delivered
PROD-19264,Kyoto Tech Components,Nagoya Airport,Chennai Port,2646,3/9/2026 22:51,3/24/2026 22:51,3/23/2026 22:51,Sea Freight,Delivered
PROD-369007,Kyoto Tech Components,Nagoya Airport,Bengaluru Hub,3963,10/15/2025 17:29,10/22/2025 17:29,10/20/2025 17:29,Express Road,Delivered
PROD-317012,Tokyo Logistics Co,Osaka Port,Bengaluru Hub,1165,10/18/2025 20:51,10/31/2025 20:51,10/30/2025 20:51,Air Cargo,Delivered
PROD-525600,Osaka Freight Corp,Nagoya Airport,Chennai Port,1512,9/5/2025 8:12,9/10/2025 8:12,9/8/2025 8:12,Air Cargo,Delivered
PROD-65021,Kyoto Tech Components,Osaka Port,Bengaluru Hub,3435,9/19/2025 19:59,9/28/2025 19:59,9/28/2025 19:59,Express Road,Delivered
PROD-921359,Osaka Freight Corp,Yokohama Port,Bengaluru Hub,792,1/25/2026 15:14,1/30/2026 15:14,1/30/2026 15:14,Sea Freight,Delivered
PROD-854441,Nagoya Auto Parts,Osaka Port,Bengaluru Hub,1807,10/30/2025 11:32,11/5/2025 11:32,11/5/2025 11:32,Sea Freight,Delivered
PROD-989999,Kyoto Tech Components,Nagoya Airport,Chennai Port,2969,6/7/2026 18:58,6/16/2026 18:58,6/14/2026 18:58,Express Road,Delivered
PROD-293804,Nagoya Auto Parts,Osaka Port,Chennai Port,1301,12/30/2025 18:10,1/10/2026 18:10,1/10/2026 18:10,Sea Freight,Delivered
PROD-358388,Osaka Freight Corp,Yokohama Port,Chennai Port,3401,9/1/2025 11:06,9/9/2025 11:06,9/9/2025 11:06,Express Road,Delivered
PROD-688842,Kyoto Tech Components,Tokyo Port,Bengaluru Hub,1333,5/4/2026 18:07,5/18/2026 18:07,5/16/2026 18:07,Sea Freight,Delivered
PROD-765344,Nagoya Auto Parts,Tokyo Port,Chennai Port,1900,7/31/2025 4:53,8/8/2025 4:53,8/6/2025 4:53,Sea Freight,Delivered
PROD-710929,Nagoya Auto Parts,Yokohama Port,Chennai Port,1213,10/28/2025 16:02,11/9/2025 16:02,11/8/2025 16:02,Air Cargo,Delivered
PROD-655910,Tokyo Logistics Co,Nagoya Airport,Chennai Port,2270,1/20/2026 18:16,1/28/2026 18:16,1/27/2026 18:16,Air Cargo,Delivered
PROD-437605,Kyoto Tech Components,Osaka Port,Chennai Port,1233,2/16/2026 19:36,2/26/2026 19:36,2/24/2026 19:36,Express Road,Delivered
PROD-160169,Osaka Freight Corp,Tokyo Port,Bengaluru Hub,4001,9/6/2025 20:38,9/16/2025 20:38,9/15/2025 20:38,Air Cargo,Delivered
PROD-327557,Osaka Freight Corp,Yokohama Port,Bengaluru Hub,4032,11/13/2025 19:59,11/25/2025 19:59,11/24/2025 19:59,Air Cargo,Delivered
PROD-345280,Osaka Freight Corp,Yokohama Port,Chennai Port,823,5/9/2026 8:13,5/21/2026 8:13,5/20/2026 8:13,Sea Freight,Delivered
PROD-138173,Kyoto Tech Components,Tokyo Port,Bengaluru Hub,364,11/22/2025 3:00,12/2/2025 3:00,12/2/2025 3:00,Express Road,Delivered
PROD-145308,Nagoya Auto Parts,Osaka Port,Chennai Port,3025,8/25/2025 14:05,8/30/2025 14:05,8/29/2025 14:05,Express Road,Delivered
PROD-717276,Osaka Freight Corp,Yokohama Port,Chennai Port,3562,1/9/2026 6:52,1/22/2026 6:52,1/29/2026 6:52,Air Cargo,Delayed
PROD-904488,Kyoto Tech Components,Nagoya Airport,Chennai Port,361,3/30/2026 7:13,4/7/2026 7:13,4/7/2026 7:13,Express Road,Delivered
PROD-721978,Tokyo Logistics Co,Osaka Port,Chennai Port,336,7/31/2025 12:20,8/15/2025 12:20,8/13/2025 12:20,Express Road,Delivered
PROD-549249,Osaka Freight Corp,Nagoya Airport,Bengaluru Hub,744,2/23/2026 14:45,3/1/2026 14:45,3/7/2026 14:45,Express Road,Delayed
PROD-450955,Osaka Freight Corp,Tokyo Port,Bengaluru Hub,4586,5/9/2026 6:42,5/23/2026 6:42,5/21/2026 6:42,Sea Freight,Delivered
PROD-807455,Nagoya Auto Parts,Osaka Port,Chennai Port,3592,6/9/2026 17:38,6/24/2026 17:38,6/22/2026 17:38,Sea Freight,Delivered
PROD-978352,Tokyo Logistics Co,Nagoya Airport,Chennai Port,100,8/3/2025 2:04,8/12/2025 2:04,8/11/2025 2:04,Air Cargo,Delivered
PROD-165725,Nagoya Auto Parts,Yokohama Port,Bengaluru Hub,3154,1/3/2026 8:59,1/15/2026 8:59,1/14/2026 8:59,Express Road,Delivered
PROD-584413,Osaka Freight Corp,Tokyo Port,Bengaluru Hub,2362,10/5/2025 0:47,10/12/2025 0:47,10/11/2025 0:47,Express Road,Delivered
PROD-754388,Kyoto Tech Components,Yokohama Port,Chennai Port,3563,12/22/2025 17:30,12/29/2025 17:30,12/27/2025 17:30,Air Cargo,Delivered
PROD-333025,Nagoya Auto Parts,Yokohama Port,Bengaluru Hub,649,7/24/2025 7:27,7/29/2025 7:27,7/28/2025 7:27,Air Cargo,Delivered
PROD-152591,Nagoya Auto Parts,Nagoya Airport,Bengaluru Hub,2625,4/13/2026 16:45,4/18/2026 16:45,4/18/2026 16:45,Air Cargo,Delivered
PROD-802616,Tokyo Logistics Co,Osaka Port,Chennai Port,4198,3/3/2026 15:06,3/12/2026 15:06,3/12/2026 15:06,Air Cargo,Delivered
PROD-434152,Kyoto Tech Components,Tokyo Port,Bengaluru Hub,2781,10/5/2025 11:14,10/12/2025 11:14,10/11/2025 11:14,Express Road,Delivered
PROD-318083,Kyoto Tech Components,Yokohama Port,Chennai Port,1948,5/28/2026 3:19,6/6/2026 3:19,6/6/2026 3:19,Air Cargo,Delivered
PROD-979127,Nagoya Auto Parts,Nagoya Airport,Chennai Port,4170,11/19/2025 20:58,11/25/2025 20:58,11/23/2025 20:58,Air Cargo,Delivered
PROD-667782,Osaka Freight Corp,Tokyo Port,Bengaluru Hub,170,4/7/2026 4:30,4/16/2026 4:30,4/20/2026 4:30,Sea Freight,Delayed
PROD-287096,Nagoya Auto Parts,Osaka Port,Bengaluru Hub,2961,5/17/2026 22:20,5/27/2026 22:20,5/27/2026 22:20,Sea Freight,Delivered
PROD-197062,Kyoto Tech Components,Tokyo Port,Chennai Port,4608,8/5/2025 13:43,8/19/2025 13:43,8/17/2025 13:43,Express Road,Delivered
PROD-193720,Tokyo Logistics Co,Osaka Port,Bengaluru Hub,1499,7/20/2025 1:38,7/30/2025 1:38,7/28/2025 1:38,Express Road,Delivered
PROD-641709,Tokyo Logistics Co,Nagoya Airport,Chennai Port,2927,6/20/2025 15:20,7/1/2025 15:20,6/29/2025 15:20,Express Road,Delivered
PROD-635022,Tokyo Logistics Co,Yokohama Port,Chennai Port,4462,1/22/2026 9:42,1/29/2026 9:42,1/29/2026 9:42,Express Road,Delivered
PROD-242128,Tokyo Logistics Co,Yokohama Port,Bengaluru Hub,2215,1/4/2026 4:15,1/10/2026 4:15,1/8/2026 4:15,Air Cargo,Delivered
PROD-242129,Kyoto Tech Components,Osaka Port,Bengaluru Hub,942,1/14/2026 21:15,1/22/2026 21:15,1/20/2026 21:15,Express Road,Delivered
PROD-376712,Kyoto Tech Components,Tokyo Port,Bengaluru Hub,1520,2/17/2026 3:05,3/3/2026 3:05,3/1/2026 3:05,Sea Freight,Delivered
PROD-817707,Osaka Freight Corp,Tokyo Port,Bengaluru Hub,2522,7/10/2025 2:21,7/23/2025 2:21,7/22/2025 2:21,Express Road,Delivered
PROD-526725,Osaka Freight Corp,Osaka Port,Bengaluru Hub,542,12/2/2025 3:28,12/13/2025 3:28,12/19/2025 3:28,Sea Freight,Delayed
PROD-491534,Osaka Freight Corp,Osaka Port,Bengaluru Hub,3784,4/16/2026 2:44,4/26/2026 2:44,4/26/2026 2:44,Air Cargo,Delivered
PROD-392124,Nagoya Auto Parts,Osaka Port,Chennai Port,2662,2/26/2026 3:05,3/11/2026 3:05,3/15/2026 3:05,Air Cargo,Delayed
PROD-406281,Osaka Freight Corp,Osaka Port,Chennai Port,1080,8/17/2025 6:23,8/29/2025 6:23,8/27/2025 6:23,Express Road,Delivered
PROD-144192,Osaka Freight Corp,Osaka Port,Bengaluru Hub,551,12/7/2025 13:35,12/14/2025 13:35,12/14/2025 13:35,Air Cargo,Delivered
PROD-237264,Tokyo Logistics Co,Tokyo Port,Chennai Port,957,8/9/2025 21:24,8/18/2025 21:24,8/16/2025 21:24,Express Road,Delivered
